KSVD dictionary,KSVD Dictionary
Kufic,Kufic
Kullback-Leibler Divergence,Kullback-Leibler Divergence
Kullback-Leibler divergence,Kullback-Leibler Divergence
Kurrentschrift,Kurrentschrift
"l(2,1)","L(2,1)"
"l(p,1)-norm","L(P,1)-Norm"
L-0-gradient minimisation algorithm,L-0-Gradient Minimisation Algorithm
L2 Chinese,L2 Chinese
L2 regularization,L2 Regularization
L2 regularization factor,L2 Regularization Factor
label coding,Label Coding
label-coding scheme,Label Coding Scheme
Label embedding,Label Embedding
label graph,Label Graph
LABELING,Labeling
labeling,Labeling
labeling scanned documents,Labeling Scanned Documents
LACUNARITY,Lacunarity
lacunarity,Lacunarity
Lagrange's interpolation,Lagrange's Interpolation
Lampung characters,Lampung Characters
LANGUAGE,Language
Language,Language
Language and literacy,Language And Literacy
language bursts,Language Bursts
Language Detection,Language Detection
Language engineering,Language Engineering
LANGUAGE IDENTIFICATION,Language Identification
Language identification,Language Identification
language identification,Language Identification
language identification.,Language Identification
language independence,Language Independence
Language learning,Language Learning
Language model compression,Language Model Compression
Language modeling,Language Modeling
language modeling,Language Modeling
Language modelling,Language Modeling
language modelling,Language Modeling
LANGUAGE MODEL,Language Models
Language Model,Language Models
Language model,Language Models
language model,Language Models
LANGUAGE MODELS,Language Models
Language Models,Language Models
Language models,Language Models
language models,Language Models
Language models (LMs),Language Models
language training,Language Training
language-independency constraint,Language-Independency Constraint
language-model postprocessing,Language-Model Postprocessing
LANGUAGES,Languages
Languages,Languages
languages,Languages
Lanna historical documents,Lanna Historical Documents
Lao character recognition,Lao Character Recognition
LAPLACIAN EIGENMAPS,Laplacian Eigenmaps
LAR,LAR
Large arabic word vocabulary,Large Arabic Word Vocabulary
Large category,Large Category
LARGE CHARACTER SET,Large Character Set
large character set,Large Character Set
large data,Large Data
Large data set,Large Datasets
Large datasets,Large Datasets
Large Eigen Values,Large Eigen Values
Large margin semi-supervised learning,Large Margin Semi-Supervised Learning
large number of classes,Large Number Of Classes
Large OCR system,Large OCR System
Large vocabulary,Large Vocabulary
large vocabulary,Large Vocabulary
Large vocabulary Handwriting Recognition,Large Vocabulary Handwriting Recognition
large-scale categories,Large-Scale Categories
large scale classification problems,Large-Scale Classification Problems
large-scale pattern recognition,Large-Scale Pattern Recognition
Large-Scale Probabilistic Indexing,Large-Scale Probabilistic Indexing
large-scale synthesis,Large-Scale Synthesis
large-set classification,Large-Set Classification
LARGE-SET HANDWRITTEN CHARACTER RECOGNITION,Large-Set Handwritten Character Recognition
large-set handwritten character recognition,Large-Set Handwritten Character Recognition
large-set pattern classification,Large-Set Pattern Classification
large-vocabulary continuous speech recognition,Large-Vocabulary Continuous Speech Recognition
laser pointers,Laser Pointers
Laser-induced graphene,Laser-Induced Graphene
Latent semantic analysis,Latent Semantic Analysis
latent semantic analysis,Latent Semantic Analysis
Latent space,Latent Space
latent structure modeling,Latent Structure Modeling
Latent-dynamic conditional random fields,Latent-Dynamic Conditional Random Fields
Latent-level adversarial learning,Latent-Level Adversarial Learning
LaTeX,LaTeX
Latin,Latin
Latin and Arabic handwriting recognition,Latin And Arabic Handwriting Recognition
Latin characters,Latin Characters
Latin handwriting recognition,Latin Handwriting Recognition
latin handwriting recognition,Latin Handwriting Recognition
Latin languages,Latin Languages
Latin mediaeval handwritings,Latin Mediaeval Handwritings
Latin script,Latin Script
Latin script classification,Latin Script Classification
lattice,Lattice
Lattice Combination,Lattice Combination
lattice pruning,Lattice Pruning
lattice refinement,Lattice Refinement
L-attributed grammar,L-Attributed Grammar
Laws' texture energy measures,Laws' Texture Energy Measures
Layered outline extraction,Layered Outline Extraction
Layered search tree,Layered Search Tree
LAYOUT,Layout
Layout,Layout
LAYOUT ANALYSIS,Layout Analysis
Layout Analysis,Layout Analysis
Layout analysis,Layout Analysis
layout analysis,Layout Analysis
layout segmentation,Layout Segmentation
LBP,LBP
LCS,LCS
LDA,LDA
LDP,LDP
Leaf swing energy,Leaf Swing Energy
leaky-integrate-fire (LIF) neuron,Leaky-Integrate-Fire Neuron
Leap motion,Leap Motion
Leap motion controller,Leap Motion Controller
Leap motion sensor,Leap Motion Sensor
Learned edit distance,Learned Edit Distance
LEARNING,Learning
Learning,Learning
learning,Learning
learning (artificial intelligence),Learning (Artificial Intelligence)
LEARNING ALGORITHM,Learning Algorithm
learning algorithm,Learning Algorithm
LEARNING ALGORITHMS,Learning Algorithm
learning and knowledge discovery,Learning And Knowledge Discovery
Learning Assessment,Learning Assessment
Learning Attitudes,Learning Attitudes
learning best model granularity,Learning Best Model Granularity
LEARNING CAPABILITIES,Learning Capabilities
learning classifier systems,Learning Classifier Systems
Learning disabilities,Learning Disabilities
learning disabilities,Learning Disabilities
learning form structure,Learning Form Structure
learning framework,Learning Framework
learning from examples,Learning From Examples
Learning mathematics,Learning Mathematics
learning methods,Learning Methods
learning optimal feature extraction interval,Learning Optimal Feature Extraction Interval
learning optimal hidden layer,Learning Optimal Hidden Layer
Learning Optimization,Learning Optimization
LEARNING PROTOTYPES,Learning Prototypes
learning rate,Learning Rate
learning rate annealing algorithm,Learning Rate Annealing Algorithm
learning rule,Learning Rule
learning speedup,Learning Speedup
Learning systems,Learning Systems
Learning the graph edit costs,Learning The Graph Edit Costs
LEARNING VECTOR QUANTIZATION,Learning Vector Quantization
Learning Vector Quantization,Learning Vector Quantization
learning vector quantization,Learning Vector Quantization
Learning Vector Quantization (LVQ),Learning Vector Quantization
Learning Vector Quantization LVQ,Learning Vector Quantization
Learning-based filtering,Learning-Based Filtering
learning-based methods,Learning-Based Methods
LEARNING-DISABILITIES,Learning-Disabilities
LEARNING-DISABLED STUDENTS,Learning-Disabled Students
Learning-free,Learning-Free
learning-free,Learning-Free
least general automata,Least General Automata
Least Mean Square,Least Mean Square
LECTURE,Lecture
Lecture video,Lecture Video
lecture videos,Lecture Videos
Left/right identification,Left/Right Identification
left-to-right hidden Markov models,Left-To-Right Hidden Markov Models
legal agreements,Legal Agreements
LEGAL AMOUNT,Legal Amount
legal amount interpretation,Legal Amount Interpretation
Legal Amount Recognition,Legal Amount Recognition
Legal amount recognition,Legal Amount Recognition
legal amount recognition,Legal Amount Recognition
LEGAL AMOUNTS,Legal Amounts
Legal identity for all,Legal Identity For All
Legendre polynomials approximations,Legendre Polynomials Approximations
Legendre-Sobolev series,Legendre-Sobolev Series
LEGIBILITY,Legibility
Legibility,Legibility
legibility estimation,Legibility Estimation
Legibility evaluation,Legibility Evaluation
LeNet,Lenet
LeNet-5 improvement,Lenet-5 Improvement
Letter fragments,Letter Fragments
Letter frequency,Letter Frequency
LETTER PERCEPTION,Letter Perception
letter perception,Letter Perception
LETTER RECOGNITION,Letter Recognition
Letter Recognition,Letter Recognition
Letter recognition,Letter Recognition
letter recognition,Letter Recognition
letter spotting,Letter Spotting
letter-level writer identification,Letter-Level Writer Identification
LEVEL,Level
Level set,Level Set
level set function,Level Set Function
level sets method,Level Sets Method
levels of segmentation,Levels Of Segmentation
Levenshtein distance,Levenshtein Distance
levenshtein distance,Levenshtein Distance
lexemes,Lexemes
LEXICAL DATABASE,Lexical Database
LEXICAL INFORMATION,Lexical Information
Lexicographic Toloka (Crowdsourcing),Lexicographic Toloka (Crowdsourcing)
LEXICON,Lexicon
lexicon,Lexicon
lexicon based decoding,Lexicon Based Decoding
lexicon driven,Lexicon Driven
lexicon driven approach,Lexicon Driven Approach
lexicon driven recognition,Lexicon Driven Recognition
lexicon free,Lexicon Free
LEXICON LOOKUP,Lexicon Lookup
lexicon matching,Lexicon Matching
LEXICON REDUCTION,Lexicon Reduction
Lexicon reduction,Lexicon Reduction
lexicon reduction,Lexicon Reduction
Lexicon size variation,Lexicon Size Variation
Lexicon-based,Lexicon-Based
lexicon-based text,Lexicon-Based Text
LEXICON-DRIVEN,Lexicon-Driven
lexicon-driven approach,Lexicon-Driven Approach
LEXICON-FREE,Lexicon-Free
lexicon-free text,Lexicon-Free Text
LIBLINEAR,Liblinear
LibLIN-EAR,Liblin-Ear
LIBRARY,Library
Library,Library
library,Library
LIBSVM,LIBSVM
LibSVM,LibSVM
License plate character recognition,License Plate Character Recognition
License plate recognition,License Plate Recognition
Licenses,Licenses
ligature model,Ligature Model
LIGATURE MODELING,Ligature Modeling
LIGATURE,Ligatures
Ligature,Ligatures
ligature,Ligatures
Ligatures,Ligatures
ligatures,Ligatures
Light ray,Light Ray
Likelihood analysis,Likelihood Analysis
likelihood ratios,Likelihood Ratios
limited labeled data,Limited Labeled Data
LINE,Line
line adjacency graph,Line Adjacency Graph
LINE APPROXIMATION,Line Approximation
LINE DENSITY,Line Density
line density direction feature,Line Density Direction Feature
Line Density Equalization,Line Density Equalization
LINE DETECTION,Line Detection
Line Detection,Line Detection
line detection,Line Detection
LINE EXTRACTION,Line Extraction
Line extraction,Line Extraction
line extraction,Line Extraction
line figures,Line Figures
LINE FOLLOWING,Line Following
LINE HANDWRITING RECOGNITION,Line Handwriting Recognition
LINE IMAGE,Line Image
line levels,Line Levels
line map,Line Map
line quality,Line Quality
Line removal,Line Removal
line removal,Line Removal
LINE SEGMENTATION,Line Segmentation
Line Segmentation,Line Segmentation
Line segmentation,Line Segmentation
line segmentation,Line Segmentation
line segments recognition with unevenness,Line Segments Recognition With Unevenness
LINE SIGNATURE VERIFICATION,Line Signature Verification
Linear assignment problem,Linear Assignment Problem
Linear classifier,Linear Classifier
LINEAR CORRELATION CLASSIFIERS,Linear Correlation Classifiers
Linear Discriminant Analysis,Linear Discriminant Analysis
Linear discriminant analysis,Linear Discriminant Analysis
Linear Discriminant Analysis (LDA),Linear Discriminant Analysis
LINEAR DISCRIMINANT-ANALYSIS,Linear Discriminant Analysis
Linear distortion models,Linear Distortion Models
linear distortion models,Linear Distortion Models
LINEAR MANIFOLDS,Linear Manifolds
Linear model,Linear Model
linear models,Linear Model
Linear principal transformation,Linear Principal Transformation
linear regression-based features,Linear Regression-Based Features
Linear SVM,Linear SVM
linear SVM-based classification,Linear SVM-Based Classification
linear transform,Linear Transform
LINEAR TREE CLASSIFIERS,Linear Tree Classifiers
LINEAR-COMBINATIONS,Linear-Combinations
LINEAR-REGRESSION APPROACH,Linear-Regression Approach
Line-member,Line-Member
Line-of-Sight graph,Line-Of-Sight Graph
LINES,Lines
line-segment features,Line-Segment Features
Linguistic context,Linguistic Context
linguistic evaluation,Linguistic Evaluation
linguistic features,Linguistic Features
linguistic fuzzy classification,Linguistic Fuzzy Classification
LINGUISTIC HEDGES,Linguistic Hedges
linguistic modeling,Linguistic Modeling
LINGUISTIC PROCESSING,Linguistic Processing
Linguistic Variable,Linguistic Variable
linguistics,Linguistics
link weight,Link Weight
Linked data,Linked Data
Linking handwriting to spelling and composing,Linking Handwriting To Spelling And Composing
lipreading,Lip-Reading
lip-reading,Lip-Reading
LISTENING COMPREHENSION,Listening Comprehension
LITERACY,Literacy
Literacy,Literacy
literacy,Literacy
literal amount recognition,Literal Amount Recognition
LITERAL AMOUNTS,Literal Amounts
literal amounts,Literal Amounts
LK tracking,LK tracking
LLAH,LLAH
LLVM Intermediate Representation,LLVM Intermediate Representation
LLVM intermediate representation,LLVM Intermediate Representation
LM-BP,LM-BP
LMCA,LMCA
LMCA_Database,Lmca Database
LMS,LMS
LOCAL AFFINE TRANSFORMATION,Local Affine Transformation
local and global view,Local And Global View
local binary fitting energy,Local Binary Fitting Energy
Local Binary Pattern,Local Binary Pattern
local binary pattern,Local Binary Pattern
Local Binary Pattern (LBP),Local Binary Pattern
Local Binary Pattern(LBP),Local Binary Pattern
LOCAL BINARY PATTERNS,Local Binary Pattern
local connections,Local Connections
local connectivity directions map (LCDM),Local Connectivity Directions Map
local contour features,Local Contour Features
Local Derivative Patterns,Local Derivative Patterns
Local descriptors,Local Descriptors
local difference value,Local Difference Value
Local Directional Pattern,Local Directional Pattern
Local directional pattern,Local Directional Pattern
local feature,Local Feature
Local Feature Analysis,Local Feature Analysis
Local Features,Local Features
local features,Local Features
Local gradient feature descriptor,Local Gradient Feature Descriptor
local image features,Local Image Features
Local information,Local Information
local information,Local Information
local learning framework,Local Learning Framework
local ly-adaptive thresholding,Local Ly-Adaptive Thresholding
local orientations,Local Orientations
Local Otsu,Local Otsu
Local otsu,Local Otsu
Local PCA,Local PCA
Local Phase Quantization,Local Phase Quantization
local receptive fields,Local Receptive Fields
Local Sensitivity Hashing,Local Sensitivity Hashing
Local Slant,Local Slant
Local Stability,Local Stability
Local Standard deviation,Local Standard Deviation
Local standard deviation,Local Standard Deviation
Local structural pattern,Local Structural Pattern
Local support vector machines,Local Support Vector Machines
local textural information enhancement,Local Textural Information Enhancement
local threshold,Local Threshold
local Tibetan and Tibetan transliteration of Sanskrit,Local Tibetan And Tibetan Transliteration Of Sanskrit
local topographic codes,Local Topographic Codes
localist neural network,Localist Neural Network
LOCALIZATION,Localization
LOCALIZED ARC PATTERN METHOD,Localized Arc Pattern Method
localizing the table,Localizing The Table
locally linear embedding,Locally Linear Embedding
LOCATION,Location
LOCUS,Locus
log energy entropy measure,Log Energy Entropy Measure
logarithmic multiplier,Logarithmic Multiplier
LOGIC CONTROLLER,Logic Controller
logic design,Logic Design
logic formulas,Logic Formulas
Logic gates,Logic Gates
logical structure analysis,Logical Structure Analysis
Logistic regression,Logistic Regression
Log-linear HMM,Log-Linear HMM
log-linear models,Log-Linear Models
lognormal function,Lognormal Function
lognormal models,Lognormal Models
lognormality,Lognormality
Lognormality principle,Lognormality Principle
Lognormals,Lognormals
Logo detection,Logo Detection
logos,Logos
log-space distribution,Log-Space Distribution
log-structured storage,Log-Structured Storage
long distance restriction,Long Distance Restriction
Long Short Term Memory,Long Short Term Memory
Long short term memory,Long Short Term Memory
long short term memory,Long Short Term Memory
Long Short -Term Memory,Long Short Term Memory
Long Short Term Memory (LSTM),Long Short Term Memory
Long Short-Term Memory,Long Short Term Memory
Long Short-term Memory,Long Short Term Memory
Long short-term memory,Long Short Term Memory
long short-term memory,Long Short Term Memory
long short-term memory (LSTM),Long Short Term Memory
Long-Short Term Memory,Long Short Term Memory
long-short term memory,Long Short Term Memory
long-short-term-memory,Long Short Term Memory
long-short-term-memory (LSTM),Long Short Term Memory
LSTM,Long Short Term Memory
lstm,Long Short Term Memory
Long Short Term Memory (LSTM) autoencoders,Long Short Term Memory  Autoencoders
Long short term memory (LSTM) networks,Long Short Term Memory Network
Long Short Term Memory Network,Long Short Term Memory Network
Long short term memory network,Long Short Term Memory Network
long short term memory network,Long Short Term Memory Network
Long short-term memory network,Long Short Term Memory Network
Long-short term memory networks,Long Short Term Memory Network
LSTM network,Long Short Term Memory Network
longest run,Longest Run
Longest Run Features,Longest Run Features
Longitudinal study,Longitudinal Study
look-ahead technique,Look-Ahead Technique
Loop and Gaussian Grid Feature,Loop And Gaussian Grid Feature
loops,Loops
loopy belief propagation,Loopy Belief Propagation
Low dimensional features,Low Dimensional Features
Low Latency Interface,Low Latency Interface
Low Level Stroke,Low Level Stroke
low power,Low Power
low power design,Low Power Design
low resolution,Low Resolution
low-cost convolutional neural network,Low-Cost Convolutional Neural Network
Low-dimensional perturbations,Low-Dimensional Perturbations
Lower envelope,Lower Envelope
LOW-POWER,Low-Power
low-power electronics,Low-Power Electronics
LOW-RANK,Low-Rank
low-rank approximation,Low-Rank Approximation
Low-rank recovery,Low-Rank Recovery
low-rank recovery,Low-Rank Recovery
low-resource data,Low-Resource Data
LPQ,LPQ
LRF,LRF
LS-SVM,LS-SVM
LSTM acceleration and compression,LSTM Acceleration And Compression
LSTM-CRF,LSTM CRF
LSTM RNN,LSTM RNN
LSTM-RNN,LSTM RNN
LTS rules,LTS rules
Lucene,Lucene
Lukasiewicz implication,Lukasiewicz Implication
LVQ,LVQ
Lyapunov methods,Lyapunov Methods
lyrics recognition,Lyrics Recognition
MAC,Mac
MACHINE,Machine
MACHINE LEARNING,Machine Learning
Machine Learning,Machine Learning
Machine learning,Machine Learning
machine learning,Machine Learning
Machine learning algorithms,Machine Learning Algorithms
Machine learning approach,Machine Learning Approach
Machine learning classifiers,Machine Learning Classifiers
Machine Learning Model (ML Model),Machine Learning Model
Machine learning techniques,Machine Learning Techniques
machine print,Machine Print
Machine Print Recognition,Machine Print Recognition
machine reading,Machine Reading
MACHINE RECOGNITION,Machine Recognition
Machine recognition,Machine Recognition
Machine translation,Machine Translation
machine translation,Machine Translation
machine translation of OCR text,Machine Translation Of OCR Text
Machine Vision,Machine Vision
Machine Printed,Machine-Printed
Machine printed,Machine-Printed
Machine-printed and Hand-written text separation,Machine-Printed And Hand-Written Text Separation
machine-printed documents,Machine-Printed Documents
Machine Printed Text,Machine-Printed Text
Machine printed text,Machine-Printed Text
machine printed text,Machine-Printed Text
MACHINE-PRINTED TEXT,Machine-Printed Text
machine-printed text recognition,Machine-Printed Text Recognition
Machinery,Machinery
MACHINES,Machines
machine-typed documents,Machine-Typed Documents
macrostructure analysis,Macrostructure Analysis
MADCAT dataset,MADCAT dataset
Magazine,Magazine
MAG-mu IMU,MAG-mu IMU
MAGNETIC CLOUDS,Magnetic Clouds
magnetic domain wall (DW),magnetic domain wall (DW)
Magnetic field fluctuations,Magnetic Field Fluctuations
Magnetic fields,Magnetic Fields
magnetic resonance imaging,Magnetic Resonance Imaging
MAGNITUDE,Magnitude
Mahalanobis distance,Mahalanobis Distance
Mahalanobis Distance (MD),Mahalanobis Distance
Mahalanobis distance metric,Mahalanobis Distance Metric
Mahalanobis metric,Mahalanobis Distance Metric
Mailing address recognition,Mailing Address Recognition
Major stroke,Major Stroke
majority vote,Majority Vote
Malayalam,Malayalam
Malayalam Character Recognition,Malayalam Character Recognition
Malayalam character recognition,Malayalam Character Recognition
Malayalam handwriting recognition,Malayalam Handwriting Recognition
Malayalam Handwritten Character Recognition,Malayalam Handwritten Character Recognition
Malayalam handwritten characters,Malayalam Handwritten Characters
Malayalam handwritten OCR,Malayalam Handwritten OCR
Malayalam language,Malayalam Language
MALL,Mall
MANAGEMENT,Management
Manifold learning,Manifold Learning
manifold learning,Manifold Learning
Manifold structure,Manifold Structure
Manipuri,Manipuri
man-machine interaction,Man-Machine Interaction
Manual Handwriting Texts Recognition,Manual Handwriting Texts Recognition
MANUSCRIPT,Manuscript
Manuscript,Manuscript
manuscript,Manuscript
Manuscript (unjoined) letters,Manuscript (Unjoined) Letters
manuscript analysis,Manuscript Analysis
MANUSCRIPT COLLECTIONS,Manuscript Collections
manuscript exploration,Manuscript Exploration
manuscript investigation,Manuscript Investigation
MANUSCRIPTS,Manuscripts
Manuscripts,Manuscripts
manuscripts,Manuscripts
manuscripts annotation,Manuscripts Annotation
MAP-adaptation,Map Adaptation
map recognition,Map Recognition
mapping,Mapping
MapReduce,Mapreduce
Map,Maps
map,Maps
MAPS,Maps
Marathi Character,Marathi Character
MARBLE TEXTURES,Marble Textures
Margin,Margin
Marginalized kernel,Marginalized Kernel
margin-based training,Margin-Based Training
Markov Chain,Markov Chains
MARKOV CHAINS,Markov Chains
Markov chains,Markov Chains
MARKOV MESH,Markov Mesh
MARKOV MODEL,Markov Model
Markov Model,Markov Model
Markov models,Markov Model
MARKOV-MODELS,Markov Model
Markov processes,Markov Processes
Markov random field,Markov Random Fields
Markov Random Fields,Markov Random Fields
Markov Random fields,Markov Random Fields
Markov random fields,Markov Random Fields
Markovian models,Markovian Models
Marriage Licenses,Marriage Licenses
Marriage register books,Marriage Register Books
marriage register books,Marriage Register Books
MARY (Modular Architecture for Research on Speech Synthesis),MARY (Modular Architecture for Research on Speech Synthesis)
maskmatching approach,Mask-Matching Approach
mask-matching approach,Mask-Matching Approach
Mass,Mass
Mass distribution,Mass Distribution
Mass functions,Mass Functions
massive data parallelism,Massive Data Parallelism
MASSIVELY-PARALLEL PROCESSING,Massively-Parallel Processing
Matching,Matching
matching,Matching
matching curve,Matching Curve
Matching degree,Matching Degree
matching degree,Matching Degree
Matching patterns,Matching Patterns
Materials and methods,Materials And Methods
Math Recognition,Math Recognition
Math recognition,Math Recognition
mathematic expression,Mathematic Expression
mathematical character recognition,Mathematical Character Recognition
mathematical communication and representation,Mathematical Communication And Representation
mathematical document classification,Mathematical Document Classification
mathematical equation,Mathematical Equation
Mathematical expression,Mathematical Expression
mathematical expression,Mathematical Expression
mathematical expression (ME),Mathematical Expression
Mathematical expressions,Mathematical Expression
mathematical expressions,Mathematical Expression
Mathematical expression dataset,Mathematical Expression Dataset
Mathematical expression recognition,Mathematical Expression Recognition
mathematical expression recognition,Mathematical Expression Recognition
mathematical formulae,Mathematical Formulae
mathematical handwriting recognition,Mathematical Handwriting Recognition
Mathematical information retrieval,Mathematical Information Retrieval
Mathematical Information Retrieval (MIR),Mathematical Information Retrieval
mathematical markup standards,Mathematical Markup Standards
Mathematical model,Mathematical Model
MATHEMATICAL MODELING,Mathematical Modeling
MATHEMATICAL MORPHOLOGY,Mathematical Morphology
Mathematical morphology,Mathematical Morphology
mathematical morphology,Mathematical Morphology
mathematical notation recognition,Mathematical Notation Recognition
Mathematical symbol classification and rejection,Mathematical Symbol Classification And Rejection
Mathematics,Mathematics
Mathematics education,Mathematics Education
mathematical recognition,Mathematics Recognition
mathematics recognition,Mathematics Recognition
MATLAB,Matlab
Matlab,Matlab
MATRIX,Matrix
matrix,Matrix
matrix algebra,Matrix Algebra
matrix-based matching,Matrix-Based Matching
Max pooling dropout,Max Pooling Dropout
maximally stable extremal regions,Maximally Stable Extremal Regions
MAXIMIZATION,Maximization
maximum clique,Maximum Clique
maximum entropy,Maximum Entropy
maximum likelihood,Maximum Likelihood
maximum likelihood approach,Maximum Likelihood Approach
maximum likelihood estimation,Maximum Likelihood Estimation
Maximum Margin Learning,Maximum Margin Learning
maximum marginal a posteriori probability,Maximum Marginal A Posteriori Probability
maximum mean discrepancy,Maximum Mean Discrepancy
Maximum mutual information,Maximum Mutual Information
Maximum Mutual Information/Maximum Likelihood Estimation (MMI/MLE),Maximum Mutual Information/Maximum Likelihood Estimation (Mmi/Mle)
MAXIMUM SIMILAR-MORPHISM,Maximum Similar-Morphism
MAXIMUM-LIKELIHOOD,Maximum-Likelihood
max-margin,Max-Margin
Max-margin Markov random field,Max-Margin Markov Random Field
Maxout,Maxout
max-pool,Max-Pool
Max-pooling,Max-Pooling
max-product belief propagation,Max-Product Belief Propagation
Maya glyph,Maya Glyph
MAYASTROUN-database,Mayastroun-Database
Mayek27&#8221,Mayek27
MCE,MCE
MCS,MCS
MDA,MDA
MDLSTM,MDLSTM
MD-LSTM,MD-LSTM
MDLSTM technologies,MDLSTM technologies
MDRNN,MDRNN
MDSLTM,MDSLTM
mean field,Mean Field
MEAN-FIELD,Mean Field
measure,Measure
mechanical transmission,Mechanical Transmission
MECHANISMS,Mechanisms
Mediaeval handwritings,Mediaeval Handwritings
medial representation,Medial Representation
Median blur filtering,Median Blur Filtering
Median computation,Median Computation
Median Filter,Median Filter
Median filter,Median Filter
median filtering,Median Filtering
Medical Data,Medical Data
Medical diagnosis,Medical Diagnosis
medical diagnosis,Medical Diagnosis
Medical image retrieval,Medical Image Retrieval
medical imaging,Medical Imaging
MEDICAL INFORMATION BUS (MIB),Medical Information Bus
medical information systems,Medical Information Systems
Medical Symbols,Medical Symbols
"medical-records systems, computerised","Medical-Records Systems, Computerised"
MEDICATION ERRORS,Medication Errors
Medication errors,Medication Errors
Medication orders,Medication Orders
medicine and bioengineering,Medicine And Bioengineering
Medieval handwriting recognition,Medieval Handwriting Recognition
MEDIEVAL HANDWRITINGS,Medieval Handwritings
medieval manuscript,Medieval Manuscripts
Medieval manuscripts,Medieval Manuscripts
medieval manuscripts,Medieval Manuscripts
Medieval Paleographic Scale,Medieval Paleographic Scale
Medieval western manuscripts,Medieval Western Manuscripts
Medium Filter,Medium Filter
medium-sized vocabularies,Medium-Sized Vocabularies
Meeting support systems,Meeting Support Systems
Meitei Mayek,Meitei Mayek
Meitei-Mayek,Meitei Mayek
Membership function,Membership Function
membership function,Membership Function
MEMBERSHIP FUNCTIONS,Membership Function
Membership Functions,Membership Function
membership functions,Membership Function
Memetic algorithms,Memetic Algorithms
memorisation,Memorisation
MEMORY,Memory
memory,Memory
memory computing,Memory Computing
MEMORY DISKS,Memory Disks
memory hierarchy,Memory Hierarchy
Memristive Crossbar,Memristive Crossbar
memristive crossbar,Memristive Crossbar
memristors,Memristors
MEMS,MEMS
Mensural Notation,Mensural Notation
Mensural notation,Mensural Notation
Mental number line,Mental Number Line
Mental rotation,Mental Rotation
MENTAL STRESS,Mental Stress
Mental workload,Mental Workload
MENU,Menu
Mercer,Mercer
merging,Merging
MERGING OF FUZZY SEQUENTIAL MACHINES,Merging Of Fuzzy Sequential Machines
M-estimation,M-Estimation
METAANALYSIS,Meta-analysis
Metaclasses,Metaclasses
metaclasses,Metaclasses
metadata,Metadata
Meta-features Space,Meta-Features Space
Meta-Heuristic Algorithms,Meta-Heuristic Algorithms
metaheuristics optimization,Metaheuristics Optimization
Meta-model evolution,Meta-Model Evolution
metasynthesis,Metasynthesis
Method of Outline Models,Method Of Outline Models
Methodologies,Methodologies
methodologies for practical application of neural networks,Methodologies For Practical Application Of Neural Networks
METHODOLOGY,Methodology
Methodology,Methodology
Methodology for Speech Elicitation,Methodology For Speech Elicitation
Methods of Handwritten Character Classification,Methods Of Handwritten Character Classification
Metric learning,Metric Learning
metric learning,Metric Learning
metric space,Metric Spaces
metric spaces,Metric Spaces
MFCC,MFCC
MGGI,MGGI
MIC,MIC
Microarray,Microarray
microbencharking,Microbencharking
microfilm processing,Microfilm Processing
MICROGRAPHIA,Micrographia
micrographia,Micrographia
microprocessor chips,Microprocessor Chips
the microstructure level,Microstructure Level
Mid-air interactions,Mid-Air Interactions
Middle High German,Middle High German
Midpoint,Midpoint
MILD COGNITIVE IMPAIRMENT,Mild Cognitive Impairment
Mild Cognitive Impairment,Mild Cognitive Impairment
millimeter wave (mmWave),Millimeter Wave
MIMO radar,MIMO radar
min graph cut,Min Graph Cut
mind map recognition,Mind Map Recognition
mindmap recognition,Mindmap Recognition
mini-batch,Mini-Batch
Minimal mistake rate,Minimal Mistake Rate
Minimal spanning tree (MST),Minimal Spanning Tree
Minimal variance matching (MVM),Minimal Variance Matching
MINIMAX ENTROPY,Minimax Entropy
minimisation,Minimisation
MINIMIZATION,Minimization
minimization,Minimization
Minimum Bayes risk,Minimum Bayes Risk
Minimum classification error,Minimum Classification Error
minimum classification error,Minimum Classification Error
minimum classification error (MCE),Minimum Classification Error
minimum description length,Minimum Description Length
Minimum Description Length principle,Minimum Description Length Principle
Minimum description length principle,Minimum Description Length Principle
Minimum Description Length principle (MDL),Minimum Description Length Principle
minimum distance technique,Minimum Distance Technique
Minimum edit distance,Minimum Edit Distance
minimum edit distance method,Minimum Edit Distance Method
MINIMUM ENTROPY DECONVOLUTION,Minimum Entropy Deconvolution
minimum error subspace classifier,Minimum Error Subspace Classifier
Minimum phone error,Minimum Phone Error
minimum spanning tree,Minimum Spanning Tree
minimum threshold,Minimum Threshold
minimum-distance classification (MDC) technique,Minimum-Distance Classification Technique
Minimum-risk training,Minimum-Risk Training
mining frequent patterns,Mining Frequent Patterns
Minor stroke,Minor Stroke
Minority Handwritten Digit,Minority Handwritten Digit
mirror neurons,Mirror Neurons
Mirror writing,Mirror Writing
missing values,Missing Values
MISSPELLING ERRORS CORRECTION,Misspelling Errors Correction
mixed discriminant criteria,Mixed Discriminant Criteria
mixed methods,Mixed Methods
Mixed Programming,Mixed Programming
Mixed script,Mixed Script
Mixed-script document,Mixed-Script Document
MIXTURE,Mixture
Mixture model,Mixture Model
Mixture modeling,Mixture Modeling
Mixture of Bernoulli Distributions,Mixture Of Bernoulli Distributions
Mixture of Gaussian Densities,Mixture Of Gaussian Densities
mixture of multi-class logistic regression,Mixture Of Multi-Class Logistic Regression
